------------------------------------------------------------
 solve prev gen=9e+20 reg.gen=1 absorp=0 dir.gen=x
------------------------------------------------------------
Position (um), Electron Concentration (/cm3)
       72.3847677105,     1.0841581343e+16
       72.7214410487,    1.08428095461e+16
       73.0581143869,     1.0844015485e+16
        73.394787725,    1.08452214239e+16
       73.7314610632,    1.08464054981e+16
       74.0681344014,    1.08475895723e+16
       74.4048077396,    1.08487521737e+16
       74.7414810778,    1.08499147751e+16
        75.078154416,    1.08510562884e+16
       75.4148277542,    1.08521978016e+16
       75.7515010924,    1.08533186039e+16
       76.0881744306,    1.08544394062e+16
       76.4248477687,    1.08555398677e+16
       76.7615211069,    1.08566403292e+16
       77.0981944451,    1.08577208131e+16
       77.4348677833,    1.08588012969e+16
       77.7715411215,    1.08598621594e+16
       78.1082144597,    1.08609230219e+16
       78.4448877979,    1.08619646126e+16
       78.7815611361,    1.08630062033e+16
       79.1182344743,    1.08640288651e+16
       79.4549078124,    1.08650515268e+16
       79.7915811506,    1.08660555962e+16
       80.1282544888,    1.08670596656e+16
        80.464927827,    1.08680454728e+16
       80.8016011652,    1.08690312799e+16
       81.1382745034,    1.08699991487e+16
       81.4749478416,    1.08709670175e+16
       81.8116211798,    1.08719172657e+16
       82.1482945179,    1.08728675139e+16
       82.4849678561,    1.08738004533e+16
       82.8216411943,    1.08747333928e+16
       83.1583145325,    1.08756493294e+16
       83.4949878707,     1.0876565266e+16
       83.8316612089,    1.08774644999e+16
       84.1683345471,    1.08783637338e+16
       84.5050078853,    1.08792465596e+16
       84.8416812235,    1.08801293853e+16
       85.1783545616,    1.08809960919e+16
       85.5150278998,    1.08818627984e+16
        85.851701238,    1.08827136692e+16
       86.1883745762,      1.088356454e+16
       86.5250479144,    1.08843998533e+16
       86.8617212526,    1.08852351666e+16
       87.1983945908,    1.08860551952e+16
        87.535067929,    1.08868752238e+16
       87.8717412671,    1.08876802356e+16
       88.2084146053,    1.08884852473e+16
       88.5450879435,     1.0889275505e+16
       88.8817612817,    1.08900657626e+16
       89.2184346199,    1.08908415239e+16
       89.5551079581,    1.08916172851e+16
       89.8917812963,    1.08923788029e+16
       90.2284546345,    1.08931403207e+16
       90.5651279727,    1.08938878432e+16
       90.9018013108,    1.08946353657e+16
        91.238474649,    1.08953691362e+16
       91.5751479872,    1.08961029068e+16
       91.9118213254,    1.08968231643e+16
       92.2484946636,    1.08975434219e+16
       92.5851680018,    1.08982504007e+16
         92.92184134,    1.08989573795e+16
       93.2585146782,    1.08996513096e+16
       93.5951880163,    1.09003452396e+16
       93.9318613545,    1.09010263464e+16
       94.2685346927,    1.09017074531e+16
       94.6052080309,    1.09023759579e+16
       94.9418813691,    1.09030444627e+16
       95.2785547073,    1.09037005826e+16
       95.6152280455,    1.09043567025e+16
       95.9519013837,    1.09050006504e+16
       96.2885747219,    1.09056445984e+16
         96.62524806,    1.09062765834e+16
       96.9619213982,    1.09069085683e+16
       97.2985947364,    1.09075287952e+16
       97.6352680746,    1.09081490221e+16
       97.9719414128,     1.0908757692e+16
        98.308614751,     1.0909366362e+16
       98.6452880892,    1.09099636721e+16
       98.9819614274,    1.09105609823e+16
       99.3186347655,    1.09111471261e+16
       99.6553081037,    1.09117332699e+16
       99.9919814419,    1.09123084373e+16
        100.32865478,    1.09128836046e+16
       100.665328118,    1.09134479815e+16
       101.002001456,    1.09140123585e+16
       101.338674795,    1.09145661276e+16
       101.675348133,    1.09151198968e+16
       102.012021471,    1.09156632372e+16
       102.348694809,    1.09162065777e+16
       102.685368147,    1.09167396651e+16
       103.022041486,    1.09172727524e+16
       103.358714824,     1.0917795759e+16
       103.695388162,    1.09183187656e+16
         104.0320615,    1.09188318604e+16
       104.368734838,    1.09193449552e+16
       104.705408177,    1.09198483038e+16
       105.042081515,    1.09203516524e+16
       105.378754853,    1.09208454174e+16
       105.715428191,    1.09213391824e+16
       106.052101529,     1.0921823523e+16
       106.388774868,    1.09223078637e+16
       106.725448206,    1.09227829363e+16
       107.062121544,    1.09232580089e+16
       107.398794882,    1.09237239667e+16
        107.73546822,    1.09241899244e+16
       108.072141558,    1.09246469176e+16
       108.408814897,    1.09251039107e+16
       108.745488235,    1.09255520865e+16
       109.082161573,    1.09260002623e+16
       109.418834911,    1.09264397652e+16
       109.755508249,     1.0926879268e+16
       110.092181588,    1.09273102395e+16
       110.428854926,     1.0927741211e+16
       110.765528264,      1.092816379e+16
