------------------------------------------------------------
 solve prev v1=1 elect=1 gen=9e+20 reg.gen=1 absorp=0 dir.gen=x
------------------------------------------------------------
Position (um), Hole Charge Concentration (/cm3)
       317.146284573,      748445206713000
       317.482957912,      744564335440000
        317.81963125,      740683464167000
       318.156304588,      736495980348000
       318.492977926,      732308496530000
       318.829651264,      727791018140000
       319.166324603,      723273539749000
       319.502997941,      718400742314000
       319.839671279,      713527944878000
       320.176344617,      708272376039000
       320.513017955,      703016807200000
       320.849691293,      697348679707000
       321.186364632,      691680552214000
        321.52303797,      685567512234000
       321.859711308,      679454472253000
       322.196384646,      672861339312000
       322.533057984,      666268206371000
       322.869731323,      659156680576000
       323.206404661,      652045154781000
       323.543077999,      644373486149000
       323.879751337,      636701817517000
       324.216424675,      628424431237000
       324.553098014,      620147044956000
       324.889771352,      611214115171000
        325.22644469,      602281185385000
       325.563118028,      592638148560000
       325.899791366,      582995111735000
       326.236464704,      572582108766000
       326.573138043,      562169105797000
       326.909811381,      550920339620000
       327.246484719,      539671573444000
       327.583158057,      527514565901000
       327.919831395,      515357558358000
       328.256504734,      502212286205000
       328.593178072,      489067014051000
        328.92985141,      474844899087000
       329.266524748,      460622784124000
       329.603198086,      445225506015000
       329.939871425,      429828227907000
       330.276544763,      413146319937000
       330.613218101,      396464411967000
       330.949891439,      378375588934000
       331.286564777,      360286765901000
       331.623238115,      340653918707000
       331.959911454,      321021071514000
       332.296584792,      299689843165000
        332.63325813,      278358614815000
       332.969931468,      255154445470000
       333.306604806,      231950276124000
       333.643278145,      206674767358000
       333.979951483,      181399258593000
       334.316624821,      153825654286000
       334.653298159,      126252049980000
       334.989971497,       96119555006800
       335.326644836,       65987060033900
       335.663318174,       32993530021900
       335.999991512,        9925.37789492

