------------------------------------------------------------
 solve init
------------------------------------------------------------
Position (um), Electron Concentration (/cm3)
        17.843686924,    1.10914372878e+16
       18.1803602622,    1.10914372878e+16
       18.5170336004,    1.10914372878e+16
       18.8537069385,    1.10914372878e+16
       19.1903802767,    1.10914372878e+16
       19.5270536149,    1.10914372878e+16
       19.8637269531,    1.10914372878e+16
       20.2004002913,    1.10914372878e+16
       20.5370736295,    1.10914372878e+16
       20.8737469677,    1.10914372878e+16
       21.2104203059,    1.10914372878e+16
       21.5470936441,    1.10914372878e+16
       21.8837669822,    1.10914372878e+16
       22.2204403204,    1.10914372878e+16
       22.5571136586,    1.10914372878e+16
       22.8937869968,    1.10914372878e+16
        23.230460335,    1.10914372878e+16
       23.5671336732,    1.10914372878e+16
       23.9038070114,    1.10914372878e+16
       24.2404803496,    1.10914372878e+16
       24.5771536877,    1.10914372878e+16
       24.9138270259,    1.10914372878e+16
       25.2505003641,    1.10914372878e+16
       25.5871737023,    1.10914372878e+16
       25.9238470405,    1.10914372878e+16
       26.2605203787,    1.10914372878e+16
       26.5971937169,    1.10914372878e+16
       26.9338670551,    1.10914372878e+16
       27.2705403933,    1.10914372878e+16
       27.6072137314,    1.10914372878e+16
       27.9438870696,    1.10914372878e+16
       28.2805604078,    1.10914372878e+16
        28.617233746,    1.10914372878e+16
       28.9539070842,    1.10914372878e+16
       29.2905804224,    1.10914372878e+16
       29.6272537606,    1.10914372878e+16
       29.9639270988,    1.10914372878e+16
       30.3006004369,    1.10914372878e+16
       30.6372737751,    1.10914372878e+16
       30.9739471133,    1.10914372878e+16
       31.3106204515,    1.10914372878e+16
       31.6472937897,    1.10914372878e+16
       31.9839671279,    1.10914372878e+16
       32.3206404661,    1.10914372878e+16
       32.6573138043,    1.10914372878e+16
       32.9939871425,    1.10914372878e+16
       33.3306604806,    1.10914372878e+16
       33.6673338188,    1.10914372878e+16
        34.004007157,    1.10914372878e+16
       34.3406804952,    1.10914372878e+16
       34.6773538334,    1.10914372878e+16
       35.0140271716,    1.10914372878e+16
       35.3507005098,    1.10914372878e+16
        35.687373848,    1.10914372878e+16
       36.0240471861,    1.10914372878e+16
       36.3607205243,    1.10914372878e+16
       36.6973938625,    1.10914372878e+16
       37.0340672007,    1.10914372878e+16
       37.3707405389,    1.10914372878e+16
       37.7074138771,    1.10914372878e+16
       38.0440872153,    1.10914372878e+16
       38.3807605535,    1.10914372878e+16
       38.7174338917,    1.10914372878e+16
       39.0541072298,    1.10914372878e+16
        39.390780568,    1.10914372878e+16
       39.7274539062,    1.10914372878e+16
       40.0641272444,    1.10914372878e+16
       40.4008005826,    1.10914372878e+16
       40.7374739208,    1.10914372878e+16
        41.074147259,    1.10914372878e+16
       41.4108205972,    1.10914372878e+16
       41.7474939353,    1.10914372878e+16
       42.0841672735,    1.10914372878e+16
       42.4208406117,    1.10914372878e+16
       42.7575139499,    1.10914372878e+16
       43.0941872881,    1.10914372878e+16
       43.4308606263,    1.10914372878e+16
       43.7675339645,    1.10914372878e+16
       44.1042073027,    1.10914372878e+16
       44.4408806409,    1.10914372878e+16
        44.777553979,    1.10914372878e+16
       45.1142273172,    1.10914372878e+16
       45.4509006554,    1.10914372878e+16
       45.7875739936,    1.10914372878e+16
       46.1242473318,    1.10914372878e+16
         46.46092067,    1.10914372878e+16
       46.7975940082,    1.10914372878e+16
       47.1342673464,    1.10914372878e+16
       47.4709406846,    1.10914372878e+16
       47.8076140227,    1.10914372878e+16
       48.1442873609,    1.10914372878e+16
       48.4809606991,    1.10914372878e+16
       48.8176340373,    1.10914372878e+16
       49.1543073755,    1.10914372878e+16
       49.4909807137,    1.10914372878e+16
       49.8276540519,    1.10914372878e+16
       50.1643273901,    1.10914372878e+16
       50.5010007282,    1.10914372878e+16
       50.8376740664,    1.10914372878e+16
       51.1743474046,    1.10914372878e+16
       51.5110207428,    1.10914372878e+16
        51.847694081,    1.10914372878e+16
       52.1843674192,    1.10914372878e+16
       52.5210407574,    1.10914372878e+16
       52.8577140956,    1.10914372878e+16
       53.1943874338,    1.10914372878e+16
       53.5310607719,    1.10914372878e+16
       53.8677341101,    1.10914372878e+16
       54.2044074483,    1.10914372878e+16
       54.5410807865,    1.10914372878e+16
       54.8777541247,    1.10914372878e+16
