------------------------------------------------------------
 solve vstep=0.1 nsteps=5 elect=1
------------------------------------------------------------
Position (um), Valence Band Potential (eV)
       107.062121544,       -1.25204036274
       107.398794882,       -1.25153936074
        107.73546822,       -1.25103835873
       108.072141558,       -1.25053735673
       108.408814897,       -1.25003635473
       108.745488235,       -1.24953535272
       109.082161573,       -1.24903435072
       109.418834911,       -1.24853334871
       109.755508249,       -1.24803234671
       110.092181588,       -1.24753134471
       110.428854926,        -1.2470303427
       110.765528264,        -1.2465293407
       111.102201602,       -1.24602833869
        111.43887494,       -1.24552733669
       111.775548279,       -1.24502633469
       112.112221617,       -1.24452533268
       112.448894955,       -1.24402433068
       112.785568293,       -1.24352332867
       113.122241631,       -1.24302232667
       113.458914969,       -1.24252132467
       113.795588308,       -1.24202032266
       114.132261646,       -1.24151932066
       114.468934984,       -1.24101831865
       114.805608322,       -1.24051731665
        115.14228166,       -1.24001631465
       115.478954999,       -1.23951531264
       115.815628337,       -1.23901431064
       116.152301675,       -1.23851330863
       116.488975013,       -1.23801230663
       116.825648351,       -1.23751130463
        117.16232169,       -1.23701030262
       117.498995028,       -1.23650930062
       117.835668366,       -1.23600829861
       118.172341704,       -1.23550729661
       118.509015042,       -1.23500629461
        118.84568838,        -1.2345052926
       119.182361719,        -1.2340042906
       119.519035057,       -1.23350328859
       119.855708395,       -1.23300228659
       120.192381733,       -1.23250128459
       120.529055071,       -1.23200028258
        120.86572841,       -1.23149928058
       121.202401748,       -1.23099827857
       121.539075086,       -1.23049727657
       121.875748424,       -1.22999627457
       122.212421762,       -1.22949527256
       122.549095101,       -1.22899427056
       122.885768439,       -1.22849326855
       123.222441777,       -1.22799226655
       123.559115115,       -1.22749126455
       123.895788453,       -1.22699026254
       124.232461791,       -1.22648926054
        124.56913513,       -1.22598825853
       124.905808468,       -1.22548725653
       125.242481806,       -1.22498625453
       125.579155144,       -1.22448525252
       125.915828482,       -1.22398425052
       126.252501821,       -1.22348324851
       126.589175159,       -1.22298224651
       126.925848497,       -1.22248124451
       127.262521835,        -1.2219802425
       127.599195173,        -1.2214792405
       127.935868512,       -1.22097823849
        128.27254185,       -1.22047723649
       128.609215188,       -1.21997623449
       128.945888526,       -1.21947523248
       129.282561864,       -1.21897423048
       129.619235202,       -1.21847322847
       129.955908541,       -1.21797222647
       130.292581879,       -1.21747122447
       130.629255217,       -1.21697022246
       130.965928555,       -1.21646922046
       131.302601893,       -1.21596821845
       131.639275232,       -1.21546721645
        131.97594857,       -1.21496621445
       132.312621908,       -1.21446521244
       132.649295246,       -1.21396421044
       132.985968584,       -1.21346320843
       133.322641923,       -1.21296220643
       133.659315261,       -1.21246120443
       133.995988599,       -1.21196020242
       134.332661937,       -1.21145920042
       134.669335275,       -1.21095819841
       135.006008614,       -1.21045719641
       135.342681952,       -1.20995619441
        135.67935529,        -1.2094551924
       136.016028628,        -1.2089541904
       136.352701966,       -1.20845318839
       136.689375304,       -1.20795218639
       137.026048643,       -1.20745118439
       137.362721981,       -1.20695018238
       137.699395319,       -1.20644918038
       138.036068657,       -1.20594817837
       138.372741995,       -1.20544717637
       138.709415334,       -1.20494617437
       139.046088672,       -1.20444517236
        139.38276201,       -1.20394417036
       139.719435348,       -1.20344316835
       140.056108686,       -1.20294216635
       140.392782025,       -1.20244116434
       140.729455363,       -1.20194016234
       141.066128701,       -1.20143916034
       141.402802039,       -1.20093815833
       141.739475377,       -1.20043715633
       142.076148715,       -1.19993615432
       142.412822054,       -1.19943515232
       142.749495392,       -1.19893415032
        143.08616873,       -1.19843314831
       143.422842068,       -1.19793214631
       143.759515406,        -1.1974311443
       144.096188745,        -1.1969301423
       144.432862083,        -1.1964291403
       144.769535421,       -1.19592813829
       145.106208759,       -1.19542713629
       145.442882097,       -1.19492613428
       145.779555436,       -1.19442513228
       146.116228774,       -1.19392413028
       146.452902112,       -1.19342312827
        146.78957545,       -1.19292212627
       147.126248788,       -1.19242112426
       147.462922126,       -1.19192012226
       147.799595465,       -1.19141912026
       148.136268803,       -1.19091811825
       148.472942141,       -1.19041711625
       148.809615479,       -1.18991611424
       149.146288817,       -1.18941511224
       149.482962156,       -1.18891411024
       149.819635494,       -1.18841310823
       150.156308832,       -1.18791210623
        150.49298217,       -1.18741110422
       150.829655508,       -1.18691010222
       151.166328847,       -1.18640910022
       151.503002185,       -1.18590809821
       151.839675523,       -1.18540709621
       152.176348861,        -1.1849060942
       152.513022199,        -1.1844050922
       152.849695537,        -1.1839040902
       153.186368876,       -1.18340308819
       153.523042214,       -1.18290208619
       153.859715552,       -1.18240108418
        154.19638889,       -1.18190008218
       154.533062228,       -1.18139908018
       154.869735567,       -1.18089807817
       155.206408905,       -1.18039707617
       155.543082243,       -1.17989607416
       155.879755581,       -1.17939507216
       156.216428919,       -1.17889407016
       156.553102258,       -1.17839306815
       156.889775596,       -1.17789206615
       157.226448934,       -1.17739106414
       157.563122272,       -1.17689006214
        157.89979561,       -1.17638906014
       158.236468949,       -1.17588805813
       158.573142287,       -1.17538705613
       158.909815625,       -1.17488605412
       159.246488963,       -1.17438505212
       159.583162301,       -1.17388405012
       159.919835639,       -1.17338304811
       160.256508978,       -1.17288204611
       160.593182316,        -1.1723810441
       160.929855654,        -1.1718800421
       161.266528992,        -1.1713790401
        161.60320233,       -1.17087803809
       161.939875669,       -1.17037703609
       162.276549007,       -1.16987603408
       162.613222345,       -1.16937503208
       162.949895683,       -1.16887403008
       163.286569021,       -1.16837302807
        163.62324236,       -1.16787202607
       163.959915698,       -1.16737102406
       164.296589036,       -1.16687002206
       164.633262374,       -1.16636902006
       164.969935712,       -1.16586801805
        165.30660905,       -1.16536701605
       165.643282389,       -1.16486601404
       165.979955727,       -1.16436501204
       166.316629065,       -1.16386401004
       166.653302403,       -1.16336300803
       166.989975741,       -1.16286200603
        167.32664908,       -1.16236100402
       167.663322418,       -1.16186000202
       167.999995756,       -1.16135900002
       168.336669094,       -1.16085799801
       168.673342432,       -1.16035699601
       169.010015771,         -1.159855994
       169.346689109,         -1.159354992
       169.683362447,          -1.15885399
       170.020035785,       -1.15835298799
       170.356709123,       -1.15785198599
       170.693382461,       -1.15735098398
         171.0300558,       -1.15684998198
       171.366729138,       -1.15634897998
       171.703402476,       -1.15584797797
       172.040075814,       -1.15534697597
       172.376749152,       -1.15484597396
       172.713422491,       -1.15434497196
       173.050095829,       -1.15384396996
       173.386769167,       -1.15334296795
       173.723442505,       -1.15284196595
