------------------------------------------------------------
 solve init
------------------------------------------------------------
Position (um), Valence Band Potential (eV)
       137.026048643,      -0.911359000016
       137.362721981,      -0.911359000016
       137.699395319,      -0.911359000016
       138.036068657,      -0.911359000016
       138.372741995,      -0.911359000016
       138.709415334,      -0.911359000016
       139.046088672,      -0.911359000016
        139.38276201,      -0.911359000016
       139.719435348,      -0.911359000016
       140.056108686,      -0.911359000016
       140.392782025,      -0.911359000016
       140.729455363,      -0.911359000016
       141.066128701,      -0.911359000016
       141.402802039,      -0.911359000016
       141.739475377,      -0.911359000016
       142.076148715,      -0.911359000016
       142.412822054,      -0.911359000016
       142.749495392,      -0.911359000016
        143.08616873,      -0.911359000016
       143.422842068,      -0.911359000016
       143.759515406,      -0.911359000016
       144.096188745,      -0.911359000016
       144.432862083,      -0.911359000016
       144.769535421,      -0.911359000016
       145.106208759,      -0.911359000016
       145.442882097,      -0.911359000016
       145.779555436,      -0.911359000016
       146.116228774,      -0.911359000016
       146.452902112,      -0.911359000016
        146.78957545,      -0.911359000016
       147.126248788,      -0.911359000016
       147.462922126,      -0.911359000016
       147.799595465,      -0.911359000016
       148.136268803,      -0.911359000016
       148.472942141,      -0.911359000016
       148.809615479,      -0.911359000016
       149.146288817,      -0.911359000016
       149.482962156,      -0.911359000016
       149.819635494,      -0.911359000016
       150.156308832,      -0.911359000016
        150.49298217,      -0.911359000016
       150.829655508,      -0.911359000016
       151.166328847,      -0.911359000016
       151.503002185,      -0.911359000016
       151.839675523,      -0.911359000016
       152.176348861,      -0.911359000016
       152.513022199,      -0.911359000016
       152.849695537,      -0.911359000016
       153.186368876,      -0.911359000016
       153.523042214,      -0.911359000016
       153.859715552,      -0.911359000016
        154.19638889,      -0.911359000016
       154.533062228,      -0.911359000016
       154.869735567,      -0.911359000016
       155.206408905,      -0.911359000016
       155.543082243,      -0.911359000016
       155.879755581,      -0.911359000016
       156.216428919,      -0.911359000016
       156.553102258,      -0.911359000016
       156.889775596,      -0.911359000016
       157.226448934,      -0.911359000016
       157.563122272,      -0.911359000016
        157.89979561,      -0.911359000016
       158.236468949,      -0.911359000016
       158.573142287,      -0.911359000016
       158.909815625,      -0.911359000016
       159.246488963,      -0.911359000016
       159.583162301,      -0.911359000016
       159.919835639,      -0.911359000016
       160.256508978,      -0.911359000016
       160.593182316,      -0.911359000016
       160.929855654,      -0.911359000016
       161.266528992,      -0.911359000016
        161.60320233,      -0.911359000016
       161.939875669,      -0.911359000016
       162.276549007,      -0.911359000016
       162.613222345,      -0.911359000016
       162.949895683,      -0.911359000016
       163.286569021,      -0.911359000016
        163.62324236,      -0.911359000016
       163.959915698,      -0.911359000016
       164.296589036,      -0.911359000016
       164.633262374,      -0.911359000016
       164.969935712,      -0.911359000016
        165.30660905,      -0.911359000016
       165.643282389,      -0.911359000016
       165.979955727,      -0.911359000016
       166.316629065,      -0.911359000016
       166.653302403,      -0.911359000016
       166.989975741,      -0.911359000016
        167.32664908,      -0.911359000016
       167.663322418,      -0.911359000016
       167.999995756,      -0.911359000016
       168.336669094,      -0.911359000016
       168.673342432,      -0.911359000016
       169.010015771,      -0.911359000016
       169.346689109,      -0.911359000016
       169.683362447,      -0.911359000016
       170.020035785,      -0.911359000016
       170.356709123,      -0.911359000016
       170.693382461,      -0.911359000016
         171.0300558,      -0.911359000016
       171.366729138,      -0.911359000016
       171.703402476,      -0.911359000016
       172.040075814,      -0.911359000016
       172.376749152,      -0.911359000016
       172.713422491,      -0.911359000016
       173.050095829,      -0.911359000016
