------------------------------------------------------------
 solve init
------------------------------------------------------------
Position (um), Quasi Fermi Level (eV)
        161.60320233,    9.18412042522e-17
       161.939875669,    9.18412042522e-17
       162.276549007,    9.18412042522e-17
       162.613222345,    9.18412042522e-17
       162.949895683,    9.18412042522e-17
       163.286569021,    9.18412042522e-17
        163.62324236,    9.18412042522e-17
       163.959915698,    9.18412042522e-17
       164.296589036,    9.18412042522e-17
       164.633262374,    9.18412042522e-17
       164.969935712,    9.18412042522e-17
        165.30660905,    9.18412042522e-17
       165.643282389,    9.18412042522e-17
       165.979955727,    9.18412042522e-17
       166.316629065,    9.18412042522e-17
       166.653302403,    9.18412042522e-17
       166.989975741,    9.18412042522e-17
        167.32664908,    9.18412042522e-17
       167.663322418,    9.18412042522e-17
       167.999995756,    9.18412042522e-17
