------------------------------------------------------------
 solve vstep=0.1 nsteps=5 elect=1
------------------------------------------------------------
Position (um), Electrostatic Potential (V)
       256.881757038,       0.474977060296
       257.218430376,       0.474476058292
       257.555103714,       0.473975056288
       257.891777052,       0.473474054284
        258.22845039,        0.47297305228
       258.565123729,       0.472472050276
       258.901797067,       0.471971048272
       259.238470405,       0.471470046268
       259.575143743,       0.470969044264
       259.911817081,        0.47046804226
        260.24849042,       0.469967040256
       260.585163758,       0.469466038252
       260.921837096,       0.468965036248
       261.258510434,       0.468464034244
       261.595183772,        0.46796303224
        261.93185711,       0.467462030236
       262.268530449,       0.466961028231
       262.605203787,       0.466460026227
       262.941877125,       0.465959024223
       263.278550463,       0.465458022219
       263.615223801,       0.464957020215
        263.95189714,       0.464456018211
       264.288570478,       0.463955016207
       264.625243816,       0.463454014203
       264.961917154,       0.462953012199
       265.298590492,       0.462452010195
       265.635263831,       0.461951008191
       265.971937169,       0.461450006187
       266.308610507,       0.460949004183
       266.645283845,       0.460448002179
       266.981957183,       0.459947000175
       267.318630522,       0.459445998171
        267.65530386,       0.458944996167
       267.991977198,       0.458443994163
       268.328650536,       0.457942992159
       268.665323874,       0.457441990155
       269.001997212,       0.456940988151
       269.338670551,       0.456439986147
       269.675343889,       0.455938984143
       270.012017227,       0.455437982139
       270.348690565,       0.454936980135
       270.685363903,       0.454435978131
       271.022037242,       0.453934976127
        271.35871058,       0.453433974123
       271.695383918,       0.452932972119
       272.032057256,       0.452431970115
       272.368730594,       0.451930968111
       272.705403933,       0.451429966107
       273.042077271,       0.450928964103
       273.378750609,       0.450427962099
       273.715423947,       0.449926960095
       274.052097285,       0.449425958091
       274.388770623,       0.448924956087
       274.725443962,       0.448423954083
         275.0621173,       0.447922952079
       275.398790638,       0.447421950075
       275.735463976,       0.446920948071
       276.072137314,       0.446419946067
       276.408810653,       0.445918944063
       276.745483991,       0.445417942059
       277.082157329,       0.444916940055
       277.418830667,       0.444415938051
       277.755504005,       0.443914936047
       278.092177344,       0.443413934043
       278.428850682,       0.442912932039
        278.76552402,       0.442411930035
       279.102197358,       0.441910928031
       279.438870696,       0.441409926027
       279.775544034,       0.440908924023
       280.112217373,       0.440407922019
       280.448890711,       0.439906920015
       280.785564049,       0.439405918011
       281.122237387,       0.438904916007
       281.458910725,       0.438403914003
       281.795584064,       0.437902911999
       282.132257402,       0.437401909995
        282.46893074,       0.436900907991
       282.805604078,       0.436399905987
       283.142277416,       0.435898903983
       283.478950755,       0.435397901979
       283.815624093,       0.434896899975
       284.152297431,       0.434395897971
       284.488970769,       0.433894895967
       284.825644107,       0.433393893963
       285.162317445,       0.432892891959
       285.498990784,       0.432391889955
       285.835664122,       0.431890887951
        286.17233746,       0.431389885947
       286.509010798,       0.430888883943
       286.845684136,       0.430387881939
       287.182357475,       0.429886879935
       287.519030813,       0.429385877931
       287.855704151,       0.428884875927
       288.192377489,       0.428383873923
       288.529050827,       0.427882871919
       288.865724166,       0.427381869915
       289.202397504,       0.426880867911
       289.539070842,       0.426379865907
        289.87574418,       0.425878863903
       290.212417518,       0.425377861899
       290.549090857,       0.424876859895
       290.885764195,       0.424375857891
       291.222437533,       0.423874855887
       291.559110871,       0.423373853883
       291.895784209,       0.422872851879
       292.232457547,       0.422371849875
